-1	3425	12264	-1	-1
-1	235	50	-1	-1
-1	6111	18333	-1	-1
-1	5040	14480	-1	-1
-1	3152	17707	3909	-1
-1	6982	1120	-1	-1
-1	2425	634	-1	-1
82	5903	-1	-1	-1
492	1660	17056	-1	4094
-1	-1	10988	-1	1457
-1	-1	7131	9568	-1
-1	-1	11072	5185	-1
-1	-1	11875	8527	-1
-1	-1	6789	6027	-1
-1	-1	3230	7735	-1
-1	-1	17534	6052	-1
-1	-1	15671	4605	-1
-1	2661	14472	9686	-1
-1	7767	5339	-1	-1
528	-1	15109	-1	-1
4548	3076	-1	-1	-1
2965	1810	-1	-1	-1
-1	-1	13492	-1	473
-1	-1	12561	-1	1553
-1	-1	10361	3851	-1
-1	-1	13316	5857	-1
-1	-1	7193	9073	-1
-1	-1	6613	779	-1
-1	7377	18372	-1	-1
-1	4595	10368	-1	-1
-1	1057	7620	-1	-1
-1	5974	7471	-1	-1
-1	3297	10121	-1	-1
-1	2178	6053	3508	-1
-1	5082	15847	1247	-1
-1	4507	8031	-1	-1
-1	3600	2592	-1	-1
1472	-1	4971	4497	-1
1768	-1	5680	-1	-1
2040	7800	-1	-1	-1
-1	-1	-1	596	872
-1	-1	9702	-1	5462
-1	-1	254	1725	-1
-1	-1	12202	6980	-1
-1	-1	11390	2457	-1
-1	7211	-1	3740	-1
-1	2340	3453	-1	-1
-1	7312	9193	-1	-1
-1	8007	14449	-1	-1
-1	6627	6026	10410	-1
-1	3654	14364	-1	-1
4843	-1	12145	-1	-1
28	7031	7367	7791	-1
3990	2797	-1	-1	-1
-1	-1	-1	2218	5815
-1	-1	-1	6892	2273
-1	-1	6983	-1	4970
-1	-1	9240	10052	-1
-1	-1	8825	10368	-1
-1	-1	7869	78	-1
-1	-1	160	6083	-1
-1	-1	16857	9131	-1
-1	-1	18650	7266	-1
879	2566	7569	10123	-1
-1	-1	14720	1294	-1
-1	7011	-1	10118	-1
-1	7000	16604	-1	-1
-1	1581	2996	-1	-1
-1	7837	14030	-1	-1
-1	7159	11131	-1	-1
-1	8251	10465	-1	-1
-1	5188	14051	-1	-1
-1	6339	7748	-1	-1
-1	7681	4779	-1	-1
-1	8404	4440	-1	-1
-1	5481	8586	-1	-1
-1	5782	9004	-1	-1
4608	6609	1565	8904	2105
513	-1	14158	-1	-1
4065	7351	-1	-1	-1
-1	-1	11409	8898	-1
-1	-1	1024	3652	-1
-1	-1	13579	956	-1
-1	-1	12156	1700	-1
-1	-1	14026	6882	-1
-1	2550	8361	-1	-1
-1	2862	8826	-1	-1
-1	509	18251	-1	-1
-1	1577	18461	-1	-1
-1	4434	9685	-1	-1
-1	3902	10496	-1	-1
-1	7571	14249	-1	-1
-1	967	725	-1	-1
-1	4438	13997	-1	-1
-1	1808	4152	-1	-1
-1	68	16136	-1	-1
4714	-1	17842	-1	-1
2847	6868	-1	-1	-1
-1	-1	1047	7586	-1
-1	2610	10262	-1	-1
-1	1274	17040	-1	-1
-1	7132	10320	-1	-1
1535	1409	16912	-1	-1
-1	7087	7964	-1	-1
-1	3061	5659	4515	-1
4326	-1	16539	-1	-1
-1	4741	3503	6521	-1
-1	-1	18413	7079	-1
-1	-1	2830	3582	-1
-1	-1	12867	955	-1
-1	-1	17145	727	-1
-1	8372	-1	-1	618
-1	6521	16386	8699	-1
-1	8205	3795	-1	-1
-1	3892	11275	-1	-1
-1	7659	4183	-1	-1
-1	6768	6665	-1	-1
-1	1201	1616	-1	-1
-1	507	6594	-1	-1
-1	4359	9596	-1	-1
-1	6814	16971	-1	-1
-1	8009	9409	-1	-1
-1	2230	6823	-1	-1
1943	-1	13704	-1	-1
827	-1	14713	-1	-1
3458	-1	2773	7215	-1
2019	7809	-1	-1	-1
-1	-1	12215	5809	3877
-1	-1	13618	3789	-1
-1	-1	2082	8921	-1
-1	3610	-1	4711	-1
-1	7606	741	-1	-1
-1	3990	15813	-1	-1
-1	724	2900	-1	-1
3132	-1	18376	-1	-1
-1	-1	1018	9835	-1
-1	-1	17028	1216	-1
-1	-1	4281	6979	-1
-1	-1	6990	4373	-1
-1	-1	2167	6691	-1
-1	5541	-1	-1	3162
-1	778	-1	9980	-1
-1	979	-1	5666	-1
-1	2803	14326	-1	-1
-1	5592	6012	-1	-1
-1	5768	18987	-1	3644
-1	3151	3545	-1	-1
-1	4299	18140	-1	-1
1637	-1	11984	-1	-1
-1	-1	4417	7930	-1
-1	-1	7215	5575	-1
-1	-1	10327	671	-1
-1	-1	15438	790	-1
-1	7811	-1	9372	-1
-1	1662	18400	-1	-1
-1	5227	13993	-1	-1
-1	7357	16181	-1	-1
-1	321	16228	-1	-1
3056	-1	-1	8352	-1
3906	-1	15749	-1	-1
4925	-1	10120	-1	-1
1632	1856	-1	-1	-1
-1	-1	2486	400	-1
-1	-1	12388	9066	-1
1868	2972	-1	-1	5022
-1	2030	-1	6020	-1
-1	6650	8772	-1	-1
-1	4842	11611	-1	-1
-1	6816	14471	-1	-1
-1	3520	13475	-1	-1
1561	6192	501	3127	-1
-1	-1	5311	-1	4127
-1	-1	2977	1734	-1
-1	6918	15632	-1	-1
-1	2534	16112	-1	-1
1063	4277	-1	-1	-1
-1	-1	14767	-1	711
-1	-1	15947	8454	-1
-1	-1	16682	6249	-1
-1	-1	13601	7621	-1
-1	-1	16931	10503	-1
-1	-1	4169	4607	-1
-1	-1	17228	10721	-1
-1	-1	5341	9632	-1
-1	1970	8500	-1	-1
25	3766	15498	8991	-1
-1	-1	4578	-1	5829
-1	-1	5068	9941	-1
-1	-1	9029	3891	-1
-1	-1	6866	3968	-1
-1	3437	11504	-1	-1
-1	8491	5862	9796	-1
-1	5062	17979	-1	-1
-1	636	15298	-1	2902
-1	2355	1418	-1	-1
-1	2227	15751	-1	-1
-1	5437	9419	6447	-1
785	-1	11358	1257	-1
4276	5745	-1	-1	-1
-1	4533	15699	4563	1790
-1	-1	4573	9714	-1
-1	-1	13575	2593	-1
-1	1973	2353	-1	-1
-1	4126	1195	-1	-1
-1	2985	11985	-1	-1
-1	2882	10487	-1	-1
-1	5537	8792	-1	-1
-1	1258	1261	-1	-1
1812	8103	-1	-1	-1
2366	1143	-1	-1	-1
211	3240	12559	2478	-1
-1	-1	12848	3782	-1
-1	-1	14503	5413	-1
-1	3249	15748	-1	-1
857	-1	16099	-1	-1
-1	-1	7338	-1	2734
-1	-1	7239	4131	-1
-1	-1	7906	167	-1
-1	2806	-1	-1	6140
-1	2767	15147	-1	-1
1733	4413	16096	-1	-1
-1	2845	8321	-1	-1
-1	5406	15673	-1	-1
-1	2960	8403	-1	-1
-1	5759	11502	-1	-1
4296	8025	13284	3900	-1
3265	-1	1518	2915	-1
3655	772	17772	-1	-1
491	580	-1	-1	-1
-1	-1	5976	-1	5917
-1	-1	12136	2277	-1
-1	8162	3075	2536	-1
-1	5502	10420	-1	-1
-1	-1	18705	-1	3299
-1	-1	2484	-1	3977
-1	-1	13779	6451	-1
-1	-1	17921	8451	-1
-1	-1	14257	8095	-1
-1	2321	13479	-1	-1
-1	3560	13485	-1	-1
-1	7758	14638	-1	-1
-1	952	6327	-1	-1
-1	4267	11922	-1	-1
470	-1	11435	-1	-1
4888	-1	11317	-1	-1
4838	-1	15803	-1	76
2896	6303	-1	-1	-1
-1	-1	16502	-1	2974
-1	-1	11259	10121	-1
-1	-1	5589	9830	-1
-1	-1	1315	4838	-1
-1	-1	350	10050	-1
-1	-1	8922	7535	-1
-1	-1	11319	4399	-1
-1	6525	-1	6349	-1
-1	4078	-1	676	-1
-1	177	12565	5445	-1
-1	2078	3498	-1	-1
-1	4778	9592	4020	-1
-1	8245	5023	-1	-1
-1	4771	18804	-1	-1
4707	8306	-1	-1	-1
-1	-1	7253	2130	-1
-1	-1	10337	5255	-1
-1	-1	15728	8734	-1
-1	-1	12877	1897	-1
-1	5694	-1	4345	-1
-1	6371	9853	-1	-1
-1	7792	18013	-1	-1
1866	2188	10737	-1	-1
4450	5226	6435	2684	-1
-1	-1	3266	7605	4839
-1	-1	15549	-1	1924
-1	-1	18324	-1	2962
-1	-1	1675	9185	-1
-1	3214	1380	10202	-1
-1	-1	3539	10215	-1
-1	-1	2006	6885	-1
-1	-1	9588	10391	-1
-1	-1	6805	163	-1
-1	-1	1965	6965	-1
-1	3412	10238	8134	-1
-1	5122	-1	2344	-1
-1	5845	3090	-1	-1
-1	3431	7263	-1	-1
-1	6411	17643	-1	-1
-1	713	13872	-1	-1
-1	4809	9113	-1	-1
-1	-1	2876	6352	-1
-1	-1	11178	7903	-1
-1	-1	5753	370	-1
-1	-1	1693	952	-1
-1	5610	17686	-1	-1
-1	287	12768	-1	-1
1431	1018	9473	-1	-1
2579	2849	14944	663	-1
4024	664	-1	-1	-1
-1	-1	3784	7536	3751
-1	-1	17791	157	-1
-1	-1	14590	10247	-1
-1	-1	15060	8540	-1
-1	5433	231	-1	-1
-1	4083	11860	573	-1
1437	4	16225	-1	-1
4630	7503	-1	-1	-1
-1	7851	18136	4642	1086
-1	-1	14268	5507	-1
-1	2727	-1	2315	-1
3084	2959	10160	-1	-1
-1	4437	2094	-1	-1
-1	847	5110	-1	-1
1419	3418	14844	1654	-1
1447	2209	5784	6619	-1
4574	898	-1	8482	-1
-1	-1	2709	4774	-1
0	736	10477	9913	-1
-1	-1	14198	9606	-1
-1	2958	11084	10572	-1
-1	5319	-1	-1	734
-1	8341	-1	3085	-1
-1	7486	2632	-1	-1
-1	1505	18069	-1	-1
-1	727	9283	-1	-1
4889	4327	18112	-1	-1
4701	4258	17971	7866	-1
-1	1078	16929	3276	1042
-1	-1	2975	10195	-1
-1	-1	16690	10068	-1
-1	-1	2097	3486	-1
-1	-1	18412	3628	-1
-1	7298	-1	2008	-1
-1	1454	5181	-1	-1
-1	6393	14980	-1	-1
-1	3336	18637	-1	-1
-1	-1	11957	-1	1180
-1	-1	12047	6308	-1
-1	-1	17141	6096	-1
-1	-1	3957	4139	-1
-1	4844	-1	-1	264
-1	1599	12296	-1	-1
3784	-1	-1	-1	3293
1483	5762	9454	-1	-1
813	7613	12297	-1	-1
-1	-1	1368	1515	-1
-1	-1	10987	3113	-1
-1	-1	2403	7904	-1
-1	-1	5256	6845	-1
-1	-1	8795	5057	-1
-1	-1	3724	5581	-1
-1	-1	12173	10178	-1
-1	-1	16485	4770	-1
-1	7279	14352	-1	-1
-1	5656	19072	-1	-1
-1	7714	30	-1	2924
1371	6487	226	4209	-1
-1	3639	15012	-1	-1
-1	6081	12134	-1	-1
2522	-1	4851	-1	-1
753	-1	4145	-1	-1
2124	-1	18527	-1	-1
-1	-1	16274	-1	1203
-1	-1	9664	-1	3880
-1	-1	3096	6832	-1
-1	-1	17443	5554	-1
-1	-1	1363	7720	-1
-1	-1	16542	2325	-1
-1	-1	1082	6615	-1
-1	-1	5346	3081	-1
-1	-1	4158	5119	-1
-1	7680	-1	-1	6186
-1	365	5215	-1	2589
-1	7557	4022	-1	-1
-1	6523	18120	-1	-1
-1	5459	11606	-1	-1
419	5113	1567	-1	-1
-1	4910	9204	1926	-1
2346	-1	4053	-1	-1
2819	601	-1	-1	-1
-1	-1	9691	-1	4944
-1	-1	4881	8457	-1
-1	-1	5036	4489	-1
-1	2054	12391	1737	-1
1850	3040	5606	8167	3992
-1	3624	-1	7391	-1
-1	6138	14657	-1	-1
3814	7740	2798	-1	-1
3315	-1	11253	-1	-1
-1	-1	-1	7296	1259
-1	-1	17703	4719	-1
-1	-1	2462	3464	-1
-1	-1	9374	10389	439
-1	-1	9062	205	-1
-1	-1	16034	1399	-1
-1	-1	18161	2990	-1
-1	4711	17948	-1	-1
339	-1	15142	1044	-1
1295	-1	9590	-1	-1
4785	5813	8990	5960	31
-1	4190	7022	6641	2335
-1	329	4622	7928	3633
-1	-1	15587	-1	3184
-1	-1	17892	7520	-1
-1	-1	18596	3949	-1
-1	-1	18852	807	-1
-1	-1	1219	6703	-1
-1	-1	12405	1027	-1
-1	7047	-1	9552	-1
-1	4153	720	4485	-1
3603	5570	11327	-1	-1
-1	1188	12380	-1	-1
-1	1811	1891	-1	-1
-1	7080	12938	-1	-1
-1	2678	6057	-1	-1
-1	372	2327	4157	-1
-1	2768	14460	8730	-1
-1	4472	12831	9286	-1
4710	-1	-1	1023	-1
2928	-1	14753	-1	-1
482	3156	-1	-1	-1
-1	-1	16444	10020	-1
-1	-1	6732	3897	-1
-1	-1	8488	716	-1
-1	-1	3395	10557	-1
-1	-1	8771	6895	-1
-1	2365	6604	-1	-1
4362	2961	4536	4375	-1
-1	3013	313	-1	-1
-1	3472	17920	-1	-1
-1	858	547	4671	-1
-1	2962	871	-1	-1
-1	5277	17370	-1	-1
3824	-1	-1	2829	-1
1881	-1	1781	-1	-1
-1	-1	11137	8286	5538
-1	-1	-1	5564	3940
-1	-1	8106	2357	-1
-1	-1	3971	4106	-1
-1	-1	17896	2316	-1
-1	-1	2768	562	-1
-1	6724	1654	-1	-1
-1	241	2192	-1	-1
-1	4859	324	-1	-1
-1	-1	6806	6796	-1
-1	7344	13328	6548	-1
-1	-1	5508	5956	-1
-1	7200	-1	-1	3731
-1	4684	8239	-1	-1
-1	1048	5026	-1	-1
-1	5253	16199	-1	-1
-1	7845	3821	-1	-1
777	5717	14984	7413	3683
-1	-1	2969	-1	273
-1	-1	10340	5340	-1
-1	-1	7506	1156	-1
-1	-1	16060	1845	-1
-1	-1	1462	3445	-1
-1	2666	4947	4208	-1
-1	-1	15435	4291	-1
-1	-1	16978	4532	-1
-1	1234	8704	-1	-1
2685	292	15373	-1	-1
-1	81	6470	-1	-1
-1	3148	17819	-1	-1
-1	2536	7674	-1	-1
-1	7937	2137	-1	-1
-1	-1	9126	-1	6091
3318	1677	13151	6601	5653
-1	-1	17662	4664	-1
-1	-1	135	68	-1
-1	2614	17102	-1	-1
-1	474	14774	-1	-1
-1	8238	14955	-1	-1
-1	-1	-1	4237	5485
-1	-1	7216	1233	-1
-1	-1	6402	9930	-1
-1	4651	6481	-1	-1
-1	43	8442	-1	-1
-1	4350	5073	-1	-1
606	1522	11076	-1	-1
4404	-1	10058	-1	2804
1674	-1	15861	-1	-1
3268	-1	6035	-1	-1
-1	-1	-1	9719	4854
-1	-1	5645	-1	5100
-1	-1	9628	4879	-1
-1	-1	9694	271	-1
-1	-1	503	9459	-1
-1	-1	17419	4752	-1
-1	-1	17092	3032	-1
-1	4222	-1	-1	970
1977	5598	5844	-1	-1
872	2888	7755	-1	2908
-1	7655	19107	-1	-1
-1	2800	2227	-1	-1
-1	606	14354	-1	-1
-1	1306	2452	-1	-1
1344	4543	9657	3129	244
-1	-1	6985	-1	2071
-1	-1	12617	-1	3692
-1	-1	8480	-1	3356
-1	-1	127	6432	-1
-1	-1	17621	5034	-1
4424	6547	4744	-1	-1
-1	-1	-1	7075	4226
-1	-1	11962	2300	-1
-1	-1	16037	7640	-1
-1	-1	19025	10234	-1
-1	-1	16405	2213	-1
-1	-1	1836	4553	-1
-1	4539	15389	3333	-1
-1	1892	7063	-1	-1
1789	7674	5480	-1	-1
-1	3927	10004	-1	1416
-1	608	237	9144	-1
4928	5588	1784	6943	-1
4001	3618	13593	-1	-1
1296	7458	12256	5786	-1
1189	1031	775	7743	-1
-1	1628	17570	434	-1
-1	-1	9679	2069	-1
-1	-1	11415	10082	-1
-1	-1	10815	6524	-1
-1	4947	-1	-1	5314
-1	2963	16241	1484	-1
1594	6937	5468	14	-1
-1	-1	17664	5950	-1
-1	-1	2627	1037	-1
-1	-1	17450	947	-1
-1	-1	333	5636	-1
-1	-1	7767	3895	-1
-1	7123	7956	10545	-1
-1	-1	3698	4107	-1
4916	7593	12203	6981	-1
-1	1181	18933	-1	-1
-1	6687	15270	-1	-1
4892	1281	3507	-1	-1
-1	-1	2326	4951	-1
-1	-1	6190	1460	-1
1807	5468	7486	-1	-1
-1	2587	2629	-1	-1
-1	6297	7221	-1	4792
-1	1914	18590	-1	-1
-1	7414	6774	10229	-1
-1	7828	12872	-1	6145
509	-1	-1	7184	-1
895	-1	14277	-1	-1
4275	4253	668	-1	-1
-1	-1	1609	2139	-1
-1	-1	4117	96	-1
4754	8453	8693	-1	2470
-1	800	10253	-1	2413
-1	540	15652	-1	-1
-1	3566	10083	-1	5816
-1	2097	18500	-1	-1
-1	8403	13810	-1	-1
3435	7040	2032	10655	-1
2812	-1	18653	-1	-1
-1	5160	17349	-1	2158
-1	-1	4338	2529	-1
-1	-1	16810	9998	-1
-1	8231	3740	6673	-1
-1	4172	9549	-1	-1
-1	3772	3728	-1	-1
-1	2394	165	-1	-1
-1	7219	9742	-1	-1
1739	8132	-1	-1	-1
-1	-1	4108	7793	-1
-1	-1	5906	7444	-1
-1	6963	17132	2456	-1
-1	3124	4568	-1	-1
-1	5070	6963	-1	-1
619	-1	18667	-1	-1
1102	7016	6276	-1	-1
3454	6444	10042	7831	-1
-1	-1	17317	7484	6216
-1	-1	10916	-1	6170
-1	-1	18859	5391	-1
-1	-1	8578	1354	-1
-1	3578	-1	-1	2344
-1	7863	17726	-1	-1
-1	2006	3474	-1	-1
3488	6008	14323	-1	-1
-1	3834	15391	-1	-1
-1	1986	6863	-1	-1
-1	7492	16233	-1	-1
-1	2795	11080	-1	-1
2171	-1	8177	-1	-1
-1	-1	17738	-1	4993
-1	-1	9758	1181	-1
-1	-1	18247	5409	-1
-1	-1	11605	6483	-1
-1	6028	-1	-1	2422
-1	3312	15130	-1	-1
-1	254	12224	-1	-1
-1	6166	19	2567	-1
-1	1479	16362	-1	-1
978	-1	12606	2791	-1
607	7623	18014	1372	-1
476	8430	5401	9347	-1
1532	-1	8663	-1	-1
1989	-1	12336	-1	-1
4067	884	-1	-1	-1
-1	5876	1674	372	0
-1	-1	2012	608	-1
-1	-1	12053	10296	-1
-1	-1	6061	9952	-1
-1	-1	16967	10094	-1
-1	8073	-1	-1	1897
-1	1640	-1	1200	-1
-1	233	12429	4158	-1
-1	7989	9169	-1	-1
-1	788	10261	10601	-1
865	-1	11155	6304	-1
3225	-1	1815	-1	-1
2175	7003	-1	5699	4522
-1	-1	2590	-1	3276
-1	-1	5495	10181	-1
-1	-1	1119	5656	-1
-1	-1	11092	488	-1
-1	-1	14623	5275	-1
-1	4602	-1	-1	4988
1065	5587	15864	2117	-1
46	5770	4329	-1	-1
-1	875	8942	-1	-1
1624	6283	14583	-1	-1
-1	558	6049	-1	-1
-1	1977	6360	-1	-1
-1	8295	16989	-1	-1
-1	7223	7788	-1	-1
1998	1423	16437	-1	-1
1592	5626	-1	-1	-1
2322	2337	-1	2120	-1
-1	-1	9811	3097	-1
-1	-1	1858	8207	-1
-1	-1	16786	1167	-1
-1	2588	12392	-1	-1
3495	-1	13963	-1	3460
-1	-1	2254	9313	-1
-1	105	-1	-1	2229
-1	8346	-1	8593	-1
-1	690	10347	737	-1
-1	498	9269	7345	-1
-1	6589	16745	-1	-1
-1	5276	18141	-1	-1
-1	8172	637	-1	-1
-1	6233	1467	832	-1
1446	4788	1155	782	-1
784	5586	13495	7596	-1
4302	6316	8759	-1	-1
4341	-1	9065	1450	-1
653	7481	3238	1279	-1
4410	3948	-1	-1	-1
597	4349	10218	-1	-1
-1	-1	9228	9551	-1
-1	-1	11469	1226	-1
-1	-1	7353	2551	-1
-1	-1	13923	8671	-1
-1	1591	16038	3599	-1
-1	-1	2385	3666	-1
-1	2949	18961	5632	-1
-1	8051	2971	-1	-1
-1	4777	1685	5346	-1
-1	5708	7944	-1	-1
-1	7790	16019	1494	-1
-1	5304	5151	-1	-1
2492	996	9134	545	-1
1794	2747	-1	-1	-1
-1	-1	14729	-1	2016
-1	-1	12298	7097	-1
-1	-1	10306	921	-1
-1	-1	79	4717	-1
-1	-1	7140	1356	-1
-1	-1	13610	1465	-1
-1	-1	17386	3374	-1
-1	744	4486	5494	1189
-1	346	5397	-1	-1
-1	4287	2129	-1	-1
-1	7249	2432	-1	-1
-1	6022	12536	-1	-1
-1	6250	16320	-1	-1
4653	5093	-1	-1	-1
-1	-1	14475	6852	-1
-1	-1	80	4114	-1
-1	8464	5828	8230	-1
-1	-1	17451	6281	-1
-1	-1	5917	8947	-1
-1	-1	16844	6256	-1
-1	7286	-1	-1	4876
-1	1750	-1	1549	-1
4949	4000	12618	2155	-1
-1	2847	7292	-1	-1
3736	7602	2708	-1	-1
-1	4619	9524	-1	-1
-1	4793	5398	-1	-1
903	831	17467	-1	-1
-1	3154	2866	-1	-1
321	2524	5897	-1	-1
-1	6563	2108	-1	-1
393	-1	13990	-1	-1
-1	-1	5845	-1	6070
-1	-1	17806	-1	3867
-1	-1	10583	7672	-1
-1	-1	2324	5177	-1
-1	-1	12917	318	-1
-1	-1	7572	7627	-1
-1	3140	5344	8121	-1
2443	4463	17618	-1	-1
-1	4622	6165	-1	-1
-1	-1	11399	5578	-1
-1	-1	3394	-1	3352
-1	3956	3996	3730	-1
-1	-1	17224	7404	-1
-1	-1	13565	4315	-1
2720	-1	17133	9764	-1
-1	-1	9284	9834	-1
-1	1798	12259	8139	-1
-1	-1	5254	2361	-1
-1	288	-1	3411	-1
-1	1642	1859	-1	-1
-1	7330	5253	-1	-1
-1	1639	4531	-1	-1
-1	2832	12799	-1	-1
-1	-1	9297	10412	-1
-1	-1	8736	10219	-1
-1	-1	15780	1401	-1
-1	-1	3713	6906	-1
3321	2115	1899	1577	3301
-1	6176	18209	6941	1346
3323	2406	6116	-1	-1
475	6886	13655	2356	-1
1332	4881	-1	-1	-1
-1	-1	-1	10370	5499
-1	-1	8623	-1	4930
-1	-1	6626	7304	-1
-1	-1	2500	9316	-1
-1	7037	1227	1297	-1
822	7025	6192	-1	-1
-1	922	16213	-1	-1
-1	6360	16948	-1	-1
-1	3458	5453	-1	-1
-1	4068	2950	-1	-1
3630	-1	1267	10258	-1
2203	-1	16602	-1	-1
1890	-1	6825	-1	-1
-1	-1	12656	-1	239
-1	-1	1857	3279	-1
-1	-1	4878	9845	-1
-1	-1	3601	3199	-1
-1	-1	6487	3765	-1
-1	-1	11361	5331	-1
-1	-1	4968	5266	-1
608	1996	16165	6226	-1
1271	-1	16319	3460	-1
2020	678	6691	6662	-1
424	227	1451	7459	-1
-1	-1	-1	660	2764
-1	2430	19046	3399	4103
-1	6116	8546	1857	908
-1	-1	8858	9512	-1
-1	5815	2927	-1	3879
-1	-1	6044	2260	-1
-1	-1	5655	6968	-1
-1	-1	12994	10509	-1
-1	1415	14228	6497	-1
-1	4440	-1	-1	557
-1	4555	-1	7163	-1
-1	1117	4044	8840	-1
-1	3957	7179	-1	-1
-1	1256	13222	-1	936
3108	8474	9275	-1	-1
-1	5624	17944	-1	-1
942	-1	7559	3304	-1
103	1903	14715	10351	-1
4458	6924	17017	-1	-1
-1	-1	16663	2363	-1
4865	3467	12017	8348	-1
-1	7394	979	-1	-1
-1	8277	4120	-1	-1
-1	1737	5819	-1	-1
-1	-1	12477	925	-1
-1	-1	3011	8548	-1
-1	4506	-1	-1	6068
-1	1836	326	8429	-1
-1	473	18335	-1	1628
-1	2073	3091	-1	5406
-1	5013	15072	-1	-1
-1	6000	10600	-1	388
-1	7271	7966	-1	-1
-1	5986	3403	-1	-1
1270	1869	13171	-1	-1
-1	-1	11933	912	-1
-1	-1	768	6161	-1
-1	6512	-1	-1	1928
-1	2874	11096	-1	-1
-1	2262	7254	3894	-1
